date,home_team,away_team,home_xg,away_xg
2016-09-21,Genoa,Napoli,0.838569,0.928776
2016-09-21,Juventus,Cagliari,3.23331,0.0712181
2016-09-21,Pescara,Torino,0.988465,0.628442
2016-09-21,Roma,Crotone,2.21659,1.20964
2016-09-21,Udinese,Fiorentina,1.89441,1.08173
2016-09-21,Atalanta,Palermo,1.6265,1.04637
2016-09-24,Napoli,Chievo,0.644091,0.41855
2016-09-24,Palermo,Juventus,0.115058,1.22962
2016-09-25,Torino,Roma,2.48231,2.97512
2016-09-25,Sassuolo,Udinese,1.51059,0.611892
2016-09-25,Genoa,Pescara,0.507435,1.09165
2016-09-25,Inter,Bologna,1.37159,0.551483
2016-09-25,Lazio,Empoli,1.91368,1.03563
2016-09-25,Fiorentina,AC Milan,1.54079,0.710461
2016-09-26,Crotone,Atalanta,0.659193,2.1441
2016-09-26,Cagliari,Sampdoria,1.33563,1.13075
2016-10-01,Pescara,Chievo,0.518031,1.81437
2016-10-01,Udinese,Lazio,1.05481,1.29748
2016-10-02,Torino,Fiorentina,0.934719,1.4493
2016-10-02,AC Milan,Sassuolo,1.41957,1.17991
2016-10-02,Roma,Inter,2.39527,1.17527
2016-10-02,Cagliari,Crotone,0.586739,1.25433
2016-10-02,Sampdoria,Palermo,1.44665,0.514686
2016-10-02,Atalanta,Napoli,1.57211,0.559123
2016-10-02,Empoli,Juventus,0.310516,4.15533
2016-10-02,Bologna,Genoa,0.1582,1.19687
2016-10-15,Napoli,Roma,1.65517,1.81758
2016-10-15,Pescara,Sampdoria,1.69154,1.6457
2016-10-15,Juventus,Udinese,2.46977,0.257762
2016-10-16,Sassuolo,Crotone,2.05142,0.634162
2016-10-16,Lazio,Bologna,2.91842,1.04123
2016-10-16,Chievo,AC Milan,0.253892,1.59791
2016-10-16,Genoa,Empoli,0.287766,0.0947143
2016-10-16,Fiorentina,Atalanta,1.36172,0.93609
2016-10-16,Inter,Cagliari,2.61615,1.4579
2016-10-17,Palermo,Torino,0.865751,1.20703
2016-10-22,Sampdoria,Genoa,2.08079,1.0875
2016-10-22,AC Milan,Juventus,0.254814,0.731154
2016-10-23,Roma,Palermo,2.48508,0.435093
2016-10-23,Udinese,Pescara,2.33345,0.694512
